Common Name	Description	NCBI GeneID	Gene Type	Protein Count	RNA Type	Symbol	Taxonomic ID	Taxonomic Name	Transcript Accession	Transcript CDS Sequence Accession	Transcript CDS Order	Transcript CDS Orientation	Transcript CDS Start	Transcript CDS Stop	Transcript Count	Transcript Ensembl Transcript	Transcript Genomic Accession 	Transcript Genomic Exons Order	Transcript Genomic Exons Orientation	Transcript Genomic Exons Start	Transcript Genomic Exons Stop	Transcript Genomic Order	Transcript Genomic Orientation	Transcript Genomic Start	Transcript Genomic Stop	Transcript Genomic Seq Name	Transcript Transcript Length	Transcript Transcript Name	Transcript Protein Accession	Transcript Protein Ensembl Protein	Transcript Protein Isoform	Transcript Protein Length	Transcript Protein Mature Peptide Accession	Transcript Protein Mature Peptide Length	Transcript Protein Mature Peptide Name	Transcript Protein Name	Transcript Select Category	Transcript Type
hybrid cattle	syndecan 3	113877702	PROTEIN_CODING	1		SDC3	30522	Bos indicus x Bos taurus	XM_027518095.1	XM_027518095.1			1	1329	1		NC_040077.1	5		122338077	122342134		plus	122303559	122342134	Chromosome 2 Reference UOA_Brahman_1	5220		XP_027373896.1			442				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378859.1	XM_031378859.1			155	1483	2		NW_022196900.1	1		87040354	87040639		plus	87040354	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4968	transcript variant X1	XP_031234719.1		isoform X1	442				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378859.1	XM_031378859.1			155	1483	2		NW_022196900.1	2		87064808	87064925		plus	87040354	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4968	transcript variant X1	XP_031234719.1		isoform X1	442				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378859.1	XM_031378859.1			155	1483	2		NW_022196900.1	3		87066304	87066926		plus	87040354	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4968	transcript variant X1	XP_031234719.1		isoform X1	442				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378859.1	XM_031378859.1			155	1483	2		NW_022196900.1	4		87069196	87069484		plus	87040354	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4968	transcript variant X1	XP_031234719.1		isoform X1	442				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378859.1	XM_031378859.1			155	1483	2		NW_022196900.1	5		87070136	87073787		plus	87040354	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4968	transcript variant X1	XP_031234719.1		isoform X1	442				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378860.1	XM_031378860.1			18	1217	2		NW_022196900.1	1		87045898	87045917		plus	87045898	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4702	transcript variant X2	XP_031234720.1		isoform X2	399				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378860.1	XM_031378860.1			18	1217	2		NW_022196900.1	2		87064808	87064925		plus	87045898	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4702	transcript variant X2	XP_031234720.1		isoform X2	399				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378860.1	XM_031378860.1			18	1217	2		NW_022196900.1	3		87066304	87066926		plus	87045898	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4702	transcript variant X2	XP_031234720.1		isoform X2	399				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378860.1	XM_031378860.1			18	1217	2		NW_022196900.1	4		87069196	87069484		plus	87045898	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4702	transcript variant X2	XP_031234720.1		isoform X2	399				syndecan-3		PROTEIN_CODING_MODEL
southern multimammate mouse	syndecan 3	116096735	PROTEIN_CODING	2		Sdc3	35658	Mastomys coucha	XM_031378860.1	XM_031378860.1			18	1217	2		NW_022196900.1	5		87070136	87073787		plus	87045898	87073787	NW_022196900 Unplaced Scaffold Reference UCSF_Mcou_1 Primary Assembly	4702	transcript variant X2	XP_031234720.1		isoform X2	399				syndecan-3		PROTEIN_CODING_MODEL
tufted duck	syndecan 3	116498196	PROTEIN_CODING	1		SDC3	219594	Aythya fuligula	XM_032202455.1	XM_032202455.1			1	1251	1		NC_045581.1	1		1965163	1965243		plus	1965163	1969396	Chromosome 23 Reference bAytFul2.pri Primary Assembly	1322		XP_032058346.1			416				syndecan-3		PROTEIN_CODING_MODEL
tufted duck	syndecan 3	116498196	PROTEIN_CODING	1		SDC3	219594	Aythya fuligula	XM_032202455.1	XM_032202455.1			1	1251	1		NC_045581.1	2		1965950	1966067		plus	1965163	1969396	Chromosome 23 Reference bAytFul2.pri Primary Assembly	1322		XP_032058346.1			416				syndecan-3		PROTEIN_CODING_MODEL
tufted duck	syndecan 3	116498196	PROTEIN_CODING	1		SDC3	219594	Aythya fuligula	XM_032202455.1	XM_032202455.1			1	1251	1		NC_045581.1	3		1966471	1967084		plus	1965163	1969396	Chromosome 23 Reference bAytFul2.pri Primary Assembly	1322		XP_032058346.1			416				syndecan-3		PROTEIN_CODING_MODEL
tufted duck	syndecan 3	116498196	PROTEIN_CODING	1		SDC3	219594	Aythya fuligula	XM_032202455.1	XM_032202455.1			1	1251	1		NC_045581.1	4		1968359	1968629		plus	1965163	1969396	Chromosome 23 Reference bAytFul2.pri Primary Assembly	1322		XP_032058346.1			416				syndecan-3		PROTEIN_CODING_MODEL
tufted duck	syndecan 3	116498196	PROTEIN_CODING	1		SDC3	219594	Aythya fuligula	XM_032202455.1	XM_032202455.1			1	1251	1		NC_045581.1	5		1969159	1969396		plus	1965163	1969396	Chromosome 23 Reference bAytFul2.pri Primary Assembly	1322		XP_032058346.1			416				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086146.2	XM_040086146.2			14	1294	2		NC_053474.1	1		5732644	5732749		plus	5732644	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7324	transcript variant X1	XP_039942080.1		isoform X1	426				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086146.2	XM_040086146.2			14	1294	2		NC_053474.1	2		5774220	5774337		plus	5732644	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7324	transcript variant X1	XP_039942080.1		isoform X1	426				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086146.2	XM_040086146.2			14	1294	2		NC_053474.1	3		5775332	5775963		plus	5732644	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7324	transcript variant X1	XP_039942080.1		isoform X1	426				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086146.2	XM_040086146.2			14	1294	2		NC_053474.1	4		5778958	5779228		plus	5732644	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7324	transcript variant X1	XP_039942080.1		isoform X1	426				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086146.2	XM_040086146.2			14	1294	2		NC_053474.1	5		5780604	5786800		plus	5732644	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7324	transcript variant X1	XP_039942080.1		isoform X1	426				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086147.2	XM_040086147.2			16	1224	2		NC_053474.1	1		5771087	5771122		plus	5771087	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7254	transcript variant X2	XP_039942081.1		isoform X2	402				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086147.2	XM_040086147.2			16	1224	2		NC_053474.1	2		5774220	5774337		plus	5771087	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7254	transcript variant X2	XP_039942081.1		isoform X2	402				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086147.2	XM_040086147.2			16	1224	2		NC_053474.1	3		5775332	5775963		plus	5771087	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7254	transcript variant X2	XP_039942081.1		isoform X2	402				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086147.2	XM_040086147.2			16	1224	2		NC_053474.1	4		5778958	5779228		plus	5771087	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7254	transcript variant X2	XP_039942081.1		isoform X2	402				syndecan-3		PROTEIN_CODING_MODEL
Barn swallow	syndecan 3	120763088	PROTEIN_CODING	2		SDC3	43150	Hirundo rustica	XM_040086147.2	XM_040086147.2			16	1224	2		NC_053474.1	5		5780604	5786800		plus	5771087	5786800	Chromosome 25 Reference bHirRus1.pri.v3	7254	transcript variant X2	XP_039942081.1		isoform X2	402				syndecan-3		PROTEIN_CODING_MODEL
yellowpond turtle	syndecan 3	123355324	PROTEIN_CODING	1		SDC3	74926	Mauremys mutica	XM_044997671.1	XM_044997671.1			25	1440	1		NC_059094.1	1		7335145	7335459		plus	7335145	7521547	Chromosome 23 Reference ASM2049712v1 Primary Assembly	2621		XP_044853606.1			471				syndecan-3		PROTEIN_CODING_MODEL
yellowpond turtle	syndecan 3	123355324	PROTEIN_CODING	1		SDC3	74926	Mauremys mutica	XM_044997671.1	XM_044997671.1			25	1440	1		NC_059094.1	2		7506682	7506799		plus	7335145	7521547	Chromosome 23 Reference ASM2049712v1 Primary Assembly	2621		XP_044853606.1			471				syndecan-3		PROTEIN_CODING_MODEL
yellowpond turtle	syndecan 3	123355324	PROTEIN_CODING	1		SDC3	74926	Mauremys mutica	XM_044997671.1	XM_044997671.1			25	1440	1		NC_059094.1	3		7508371	7508933		plus	7335145	7521547	Chromosome 23 Reference ASM2049712v1 Primary Assembly	2621		XP_044853606.1			471				syndecan-3		PROTEIN_CODING_MODEL
yellowpond turtle	syndecan 3	123355324	PROTEIN_CODING	1		SDC3	74926	Mauremys mutica	XM_044997671.1	XM_044997671.1			25	1440	1		NC_059094.1	4		7519648	7519924		plus	7335145	7521547	Chromosome 23 Reference ASM2049712v1 Primary Assembly	2621		XP_044853606.1			471				syndecan-3		PROTEIN_CODING_MODEL
yellowpond turtle	syndecan 3	123355324	PROTEIN_CODING	1		SDC3	74926	Mauremys mutica	XM_044997671.1	XM_044997671.1			25	1440	1		NC_059094.1	5		7520200	7521547		plus	7335145	7521547	Chromosome 23 Reference ASM2049712v1 Primary Assembly	2621		XP_044853606.1			471				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011694.1	XM_054011694.1			11	1447	3		NC_071526.1	1		5553681	5554008		plus	5553681	5728833	Chromosome 22 Reference rMalTer1.hap1	3028	transcript variant X1	XP_053867669.1		isoform X1	478				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011694.1	XM_054011694.1			11	1447	3		NC_071526.1	2		5715523	5715640		plus	5553681	5728833	Chromosome 22 Reference rMalTer1.hap1	3028	transcript variant X1	XP_053867669.1		isoform X1	478				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011694.1	XM_054011694.1			11	1447	3		NC_071526.1	3		5717224	5717780		plus	5553681	5728833	Chromosome 22 Reference rMalTer1.hap1	3028	transcript variant X1	XP_053867669.1		isoform X1	478				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011694.1	XM_054011694.1			11	1447	3		NC_071526.1	4		5726526	5726802		plus	5553681	5728833	Chromosome 22 Reference rMalTer1.hap1	3028	transcript variant X1	XP_053867669.1		isoform X1	478				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011694.1	XM_054011694.1			11	1447	3		NC_071526.1	5		5727086	5728833		plus	5553681	5728833	Chromosome 22 Reference rMalTer1.hap1	3028	transcript variant X1	XP_053867669.1		isoform X1	478				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011695.1	XM_054011695.1			81	1211	3		NC_071526.1	1		5615874	5615965		plus	5615874	5728833	Chromosome 22 Reference rMalTer1.hap1	2792	transcript variant X2	XP_053867670.1		isoform X2	376				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011695.1	XM_054011695.1			81	1211	3		NC_071526.1	2		5715523	5715640		plus	5615874	5728833	Chromosome 22 Reference rMalTer1.hap1	2792	transcript variant X2	XP_053867670.1		isoform X2	376				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011695.1	XM_054011695.1			81	1211	3		NC_071526.1	3		5717224	5717780		plus	5615874	5728833	Chromosome 22 Reference rMalTer1.hap1	2792	transcript variant X2	XP_053867670.1		isoform X2	376				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011695.1	XM_054011695.1			81	1211	3		NC_071526.1	4		5726526	5726802		plus	5615874	5728833	Chromosome 22 Reference rMalTer1.hap1	2792	transcript variant X2	XP_053867670.1		isoform X2	376				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011695.1	XM_054011695.1			81	1211	3		NC_071526.1	5		5727086	5728833		plus	5615874	5728833	Chromosome 22 Reference rMalTer1.hap1	2792	transcript variant X2	XP_053867670.1		isoform X2	376				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011696.1	XM_054011696.1			101	1222	3		NC_071526.1	1		5707249	5707351		plus	5707249	5728833	Chromosome 22 Reference rMalTer1.hap1	2803	transcript variant X3	XP_053867671.1		isoform X3	373				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011696.1	XM_054011696.1			101	1222	3		NC_071526.1	2		5715523	5715640		plus	5707249	5728833	Chromosome 22 Reference rMalTer1.hap1	2803	transcript variant X3	XP_053867671.1		isoform X3	373				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011696.1	XM_054011696.1			101	1222	3		NC_071526.1	3		5717224	5717780		plus	5707249	5728833	Chromosome 22 Reference rMalTer1.hap1	2803	transcript variant X3	XP_053867671.1		isoform X3	373				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011696.1	XM_054011696.1			101	1222	3		NC_071526.1	4		5726526	5726802		plus	5707249	5728833	Chromosome 22 Reference rMalTer1.hap1	2803	transcript variant X3	XP_053867671.1		isoform X3	373				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	128827688	PROTEIN_CODING	3		SDC3	2991368	Malaclemys terrapin pileata	XM_054011696.1	XM_054011696.1			101	1222	3		NC_071526.1	5		5727086	5728833		plus	5707249	5728833	Chromosome 22 Reference rMalTer1.hap1	2803	transcript variant X3	XP_053867671.1		isoform X3	373				syndecan-3		PROTEIN_CODING_MODEL
siamang	syndecan 3	129468976	PROTEIN_CODING	1		SDC3	9590	Symphalangus syndactylus	XM_055255027.2	XM_055255027.2			195	1523	1		NC_072441.2	1		146488218	146488549		plus	146488218	146527051	Chromosome 12 Reference NHGRI_mSymSyn1-v2.1_pri Primary Assembly	5249		XP_055111002.1			442				syndecan-3		PROTEIN_CODING_MODEL
siamang	syndecan 3	129468976	PROTEIN_CODING	1		SDC3	9590	Symphalangus syndactylus	XM_055255027.2	XM_055255027.2			195	1523	1		NC_072441.2	2		146517798	146517915		plus	146488218	146527051	Chromosome 12 Reference NHGRI_mSymSyn1-v2.1_pri Primary Assembly	5249		XP_055111002.1			442				syndecan-3		PROTEIN_CODING_MODEL
siamang	syndecan 3	129468976	PROTEIN_CODING	1		SDC3	9590	Symphalangus syndactylus	XM_055255027.2	XM_055255027.2			195	1523	1		NC_072441.2	3		146519373	146519986		plus	146488218	146527051	Chromosome 12 Reference NHGRI_mSymSyn1-v2.1_pri Primary Assembly	5249		XP_055111002.1			442				syndecan-3		PROTEIN_CODING_MODEL
siamang	syndecan 3	129468976	PROTEIN_CODING	1		SDC3	9590	Symphalangus syndactylus	XM_055255027.2	XM_055255027.2			195	1523	1		NC_072441.2	4		146521949	146522240		plus	146488218	146527051	Chromosome 12 Reference NHGRI_mSymSyn1-v2.1_pri Primary Assembly	5249		XP_055111002.1			442				syndecan-3		PROTEIN_CODING_MODEL
siamang	syndecan 3	129468976	PROTEIN_CODING	1		SDC3	9590	Symphalangus syndactylus	XM_055255027.2	XM_055255027.2			195	1523	1		NC_072441.2	5		146523159	146527051		plus	146488218	146527051	Chromosome 12 Reference NHGRI_mSymSyn1-v2.1_pri Primary Assembly	5249		XP_055111002.1			442				syndecan-3		PROTEIN_CODING_MODEL
smoky shrew	syndecan 3	130031591	PROTEIN_CODING	1		SDC3	62283	Sorex fumeus	XM_056122956.1	XM_056122956.1			1	1230	1		NW_026606104.1	1		46422811	46422849		minus	46386024	46422849	NW_026606104 Unplaced Scaffold Reference SorFum_2.1	4834		XP_055978931.1			409				syndecan-3		PROTEIN_CODING_MODEL
smoky shrew	syndecan 3	130031591	PROTEIN_CODING	1		SDC3	62283	Sorex fumeus	XM_056122956.1	XM_056122956.1			1	1230	1		NW_026606104.1	2		46394460	46394577		minus	46386024	46422849	NW_026606104 Unplaced Scaffold Reference SorFum_2.1	4834		XP_055978931.1			409				syndecan-3		PROTEIN_CODING_MODEL
smoky shrew	syndecan 3	130031591	PROTEIN_CODING	1		SDC3	62283	Sorex fumeus	XM_056122956.1	XM_056122956.1			1	1230	1		NW_026606104.1	3		46392389	46393002		minus	46386024	46422849	NW_026606104 Unplaced Scaffold Reference SorFum_2.1	4834		XP_055978931.1			409				syndecan-3		PROTEIN_CODING_MODEL
smoky shrew	syndecan 3	130031591	PROTEIN_CODING	1		SDC3	62283	Sorex fumeus	XM_056122956.1	XM_056122956.1			1	1230	1		NW_026606104.1	4		46390627	46390918		minus	46386024	46422849	NW_026606104 Unplaced Scaffold Reference SorFum_2.1	4834		XP_055978931.1			409				syndecan-3		PROTEIN_CODING_MODEL
smoky shrew	syndecan 3	130031591	PROTEIN_CODING	1		SDC3	62283	Sorex fumeus	XM_056122956.1	XM_056122956.1			1	1230	1		NW_026606104.1	5		46386024	46389794		minus	46386024	46422849	NW_026606104 Unplaced Scaffold Reference SorFum_2.1	4834		XP_055978931.1			409				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842098.1						3		NC_079356.1	1		824767	824963		minus	785464	824963	Chromosome 23 Reference OMel1.0	7367	transcript variant X3										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842098.1						3		NC_079356.1	2		795720	795837		minus	785464	824963	Chromosome 23 Reference OMel1.0	7367	transcript variant X3										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842098.1						3		NC_079356.1	3		794391	795076		minus	785464	824963	Chromosome 23 Reference OMel1.0	7367	transcript variant X3										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842098.1						3		NC_079356.1	4		792572	792842		minus	785464	824963	Chromosome 23 Reference OMel1.0	7367	transcript variant X3										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842098.1						3		NC_079356.1	5		791189	791621		minus	785464	824963	Chromosome 23 Reference OMel1.0	7367	transcript variant X3										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842098.1						3		NC_079356.1	6		785464	791125		minus	785464	824963	Chromosome 23 Reference OMel1.0	7367	transcript variant X3										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842097.1						3		NC_079356.1	1		824767	824963		minus	785464	824963	Chromosome 23 Reference OMel1.0	7388	transcript variant X2										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842097.1						3		NC_079356.1	2		795720	795837		minus	785464	824963	Chromosome 23 Reference OMel1.0	7388	transcript variant X2										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842097.1						3		NC_079356.1	3		794391	795076		minus	785464	824963	Chromosome 23 Reference OMel1.0	7388	transcript variant X2										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842097.1						3		NC_079356.1	4		792572	792842		minus	785464	824963	Chromosome 23 Reference OMel1.0	7388	transcript variant X2										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842097.1						3		NC_079356.1	5		791168	791621		minus	785464	824963	Chromosome 23 Reference OMel1.0	7388	transcript variant X2										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XR_008842097.1						3		NC_079356.1	6		785464	791125		minus	785464	824963	Chromosome 23 Reference OMel1.0	7388	transcript variant X2										NON_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XM_056509382.1	XM_056509382.1			108	1439	3		NC_079356.1	1		824767	824963		minus	785464	824963	Chromosome 23 Reference OMel1.0	7430	transcript variant X1	XP_056365357.1			443				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XM_056509382.1	XM_056509382.1			108	1439	3		NC_079356.1	2		795720	795837		minus	785464	824963	Chromosome 23 Reference OMel1.0	7430	transcript variant X1	XP_056365357.1			443				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XM_056509382.1	XM_056509382.1			108	1439	3		NC_079356.1	3		794391	795076		minus	785464	824963	Chromosome 23 Reference OMel1.0	7430	transcript variant X1	XP_056365357.1			443				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XM_056509382.1	XM_056509382.1			108	1439	3		NC_079356.1	4		792572	792842		minus	785464	824963	Chromosome 23 Reference OMel1.0	7430	transcript variant X1	XP_056365357.1			443				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	130262337	PROTEIN_CODING	1		SDC3	2939378	Oenanthe melanoleuca	XM_056509382.1	XM_056509382.1			108	1439	3		NC_079356.1	5		785464	791621		minus	785464	824963	Chromosome 23 Reference OMel1.0	7430	transcript variant X1	XP_056365357.1			443				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	136661664	PROTEIN_CODING	1		SDC3	71010	Tiliqua scincoides	XM_066639031.1	XM_066639031.1			289	1512	1		NC_089830.1	1		17878558	17878929		minus	17770929	17878929	Chromosome 10 Reference rTilSci1.hap2	2997		XP_066495128.1			407				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	136661664	PROTEIN_CODING	1		SDC3	71010	Tiliqua scincoides	XM_066639031.1	XM_066639031.1			289	1512	1		NC_089830.1	2		17785646	17785772		minus	17770929	17878929	Chromosome 10 Reference rTilSci1.hap2	2997		XP_066495128.1			407				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	136661664	PROTEIN_CODING	1		SDC3	71010	Tiliqua scincoides	XM_066639031.1	XM_066639031.1			289	1512	1		NC_089830.1	3		17780331	17780911		minus	17770929	17878929	Chromosome 10 Reference rTilSci1.hap2	2997		XP_066495128.1			407				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	136661664	PROTEIN_CODING	1		SDC3	71010	Tiliqua scincoides	XM_066639031.1	XM_066639031.1			289	1512	1		NC_089830.1	4		17772948	17773212		minus	17770929	17878929	Chromosome 10 Reference rTilSci1.hap2	2997		XP_066495128.1			407				syndecan-3		PROTEIN_CODING_MODEL
	syndecan 3	136661664	PROTEIN_CODING	1		SDC3	71010	Tiliqua scincoides	XM_066639031.1	XM_066639031.1			289	1512	1		NC_089830.1	5		17770929	17772580		minus	17770929	17878929	Chromosome 10 Reference rTilSci1.hap2	2997		XP_066495128.1			407				syndecan-3		PROTEIN_CODING_MODEL
mimic poison frog	syndecan 3	138669929	PROTEIN_CODING	1		SDC3	111125	Ranitomeya imitator	XM_069756801.1	XM_069756801.1			295	1464	1		NC_091284.1	1		348251891	348252250		minus	348097734	348252250	Chromosome 3 Reference aRanImi1.pri	5281		XP_069612902.1			389				syndecan-3		PROTEIN_CODING_MODEL
mimic poison frog	syndecan 3	138669929	PROTEIN_CODING	1		SDC3	111125	Ranitomeya imitator	XM_069756801.1	XM_069756801.1			295	1464	1		NC_091284.1	2		348128863	348128983		minus	348097734	348252250	Chromosome 3 Reference aRanImi1.pri	5281		XP_069612902.1			389				syndecan-3		PROTEIN_CODING_MODEL
mimic poison frog	syndecan 3	138669929	PROTEIN_CODING	1		SDC3	111125	Ranitomeya imitator	XM_069756801.1	XM_069756801.1			295	1464	1		NC_091284.1	3		348121461	348121984		minus	348097734	348252250	Chromosome 3 Reference aRanImi1.pri	5281		XP_069612902.1			389				syndecan-3		PROTEIN_CODING_MODEL
