Common Name	Description	NCBI GeneID	Gene Type	Protein Count	RNA Type	Symbol	Taxonomic ID	Taxonomic Name	Transcript Accession	Transcript CDS Sequence Accession	Transcript CDS Order	Transcript CDS Orientation	Transcript CDS Start	Transcript CDS Stop	Transcript Count	Transcript Ensembl Transcript	Transcript Genomic Accession 	Transcript Genomic Exons Order	Transcript Genomic Exons Orientation	Transcript Genomic Exons Start	Transcript Genomic Exons Stop	Transcript Genomic Order	Transcript Genomic Orientation	Transcript Genomic Start	Transcript Genomic Stop	Transcript Genomic Seq Name	Transcript Transcript Length	Transcript Transcript Name	Transcript Protein Accession	Transcript Protein Ensembl Protein	Transcript Protein Isoform	Transcript Protein Length	Transcript Protein Mature Peptide Accession	Transcript Protein Mature Peptide Length	Transcript Protein Mature Peptide Name	Transcript Protein Name	Transcript Select Category	Transcript Type
hourglass treefrog	matrilin 1	138793885	PROTEIN_CODING	1		MATN1	150705	Dendropsophus ebraccatus	XM_069972612.1	XM_069972612.1			1446	2924	1		NC_091458.1	2		147026707	147027053		plus	147020445	147039354	Chromosome 5 Reference aDenEbr1.pat	3948		XP_069828713.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
hourglass treefrog	matrilin 1	138793885	PROTEIN_CODING	1		MATN1	150705	Dendropsophus ebraccatus	XM_069972612.1	XM_069972612.1			1446	2924	1		NC_091458.1	3		147031747	147031969		plus	147020445	147039354	Chromosome 5 Reference aDenEbr1.pat	3948		XP_069828713.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
hourglass treefrog	matrilin 1	138793885	PROTEIN_CODING	1		MATN1	150705	Dendropsophus ebraccatus	XM_069972612.1	XM_069972612.1			1446	2924	1		NC_091458.1	4		147033058	147033183		plus	147020445	147039354	Chromosome 5 Reference aDenEbr1.pat	3948		XP_069828713.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
hourglass treefrog	matrilin 1	138793885	PROTEIN_CODING	1		MATN1	150705	Dendropsophus ebraccatus	XM_069972612.1	XM_069972612.1			1446	2924	1		NC_091458.1	5		147033308	147033712		plus	147020445	147039354	Chromosome 5 Reference aDenEbr1.pat	3948		XP_069828713.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
hourglass treefrog	matrilin 1	138793885	PROTEIN_CODING	1		MATN1	150705	Dendropsophus ebraccatus	XM_069972612.1	XM_069972612.1			1446	2924	1		NC_091458.1	6		147033953	147034105		plus	147020445	147039354	Chromosome 5 Reference aDenEbr1.pat	3948		XP_069828713.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
hourglass treefrog	matrilin 1	138793885	PROTEIN_CODING	1		MATN1	150705	Dendropsophus ebraccatus	XM_069972612.1	XM_069972612.1			1446	2924	1		NC_091458.1	7		147035607	147035687		plus	147020445	147039354	Chromosome 5 Reference aDenEbr1.pat	3948		XP_069828713.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
hourglass treefrog	matrilin 1	138793885	PROTEIN_CODING	1		MATN1	150705	Dendropsophus ebraccatus	XM_069972612.1	XM_069972612.1			1446	2924	1		NC_091458.1	8		147038278	147039354		plus	147020445	147039354	Chromosome 5 Reference aDenEbr1.pat	3948		XP_069828713.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
Tungara frog	matrilin 1	140118683	PROTEIN_CODING	1		MATN1	76066	Engystomops pustulosus	XM_072136882.1	XM_072136882.1			70	1548	1		NC_092412.1	1		151051064	151051223		plus	151051064	151063818	Chromosome 2 Reference aEngPut4.maternal	2576		XP_071992983.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
Tungara frog	matrilin 1	140118683	PROTEIN_CODING	1		MATN1	76066	Engystomops pustulosus	XM_072136882.1	XM_072136882.1			70	1548	1		NC_092412.1	2		151052626	151052972		plus	151051064	151063818	Chromosome 2 Reference aEngPut4.maternal	2576		XP_071992983.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
Tungara frog	matrilin 1	140118683	PROTEIN_CODING	1		MATN1	76066	Engystomops pustulosus	XM_072136882.1	XM_072136882.1			70	1548	1		NC_092412.1	3		151056081	151056303		plus	151051064	151063818	Chromosome 2 Reference aEngPut4.maternal	2576		XP_071992983.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
Tungara frog	matrilin 1	140118683	PROTEIN_CODING	1		MATN1	76066	Engystomops pustulosus	XM_072136882.1	XM_072136882.1			70	1548	1		NC_092412.1	4		151058177	151058302		plus	151051064	151063818	Chromosome 2 Reference aEngPut4.maternal	2576		XP_071992983.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
Tungara frog	matrilin 1	140118683	PROTEIN_CODING	1		MATN1	76066	Engystomops pustulosus	XM_072136882.1	XM_072136882.1			70	1548	1		NC_092412.1	5		151058393	151058797		plus	151051064	151063818	Chromosome 2 Reference aEngPut4.maternal	2576		XP_071992983.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
Tungara frog	matrilin 1	140118683	PROTEIN_CODING	1		MATN1	76066	Engystomops pustulosus	XM_072136882.1	XM_072136882.1			70	1548	1		NC_092412.1	6		151059221	151059373		plus	151051064	151063818	Chromosome 2 Reference aEngPut4.maternal	2576		XP_071992983.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
Tungara frog	matrilin 1	140118683	PROTEIN_CODING	1		MATN1	76066	Engystomops pustulosus	XM_072136882.1	XM_072136882.1			70	1548	1		NC_092412.1	7		151059457	151059537		plus	151051064	151063818	Chromosome 2 Reference aEngPut4.maternal	2576		XP_071992983.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
Tungara frog	matrilin 1	140118683	PROTEIN_CODING	1		MATN1	76066	Engystomops pustulosus	XM_072136882.1	XM_072136882.1			70	1548	1		NC_092412.1	8		151062738	151063818		plus	151051064	151063818	Chromosome 2 Reference aEngPut4.maternal	2576		XP_071992983.1			492				cartilage matrix protein		PROTEIN_CODING_MODEL
chimpanzee	matrilin 1	743795	PROTEIN_CODING	1		MATN1	9598	Pan troglodytes	XM_063808867.1	XM_063808867.1			69	1589	1		NC_072398.2	1		200264218	200264379		plus	200264218	200274246	Chromosome 1 Reference NHGRI_mPanTro3-v2.0_pri Primary Assembly	1589		XP_063664937.1			506				cartilage matrix protein		PROTEIN_CODING_MODEL
chimpanzee	matrilin 1	743795	PROTEIN_CODING	1		MATN1	9598	Pan troglodytes	XM_063808867.1	XM_063808867.1			69	1589	1		NC_072398.2	2		200266086	200266432		plus	200264218	200274246	Chromosome 1 Reference NHGRI_mPanTro3-v2.0_pri Primary Assembly	1589		XP_063664937.1			506				cartilage matrix protein		PROTEIN_CODING_MODEL
chimpanzee	matrilin 1	743795	PROTEIN_CODING	1		MATN1	9598	Pan troglodytes	XM_063808867.1	XM_063808867.1			69	1589	1		NC_072398.2	3		200268877	200269099		plus	200264218	200274246	Chromosome 1 Reference NHGRI_mPanTro3-v2.0_pri Primary Assembly	1589		XP_063664937.1			506				cartilage matrix protein		PROTEIN_CODING_MODEL
chimpanzee	matrilin 1	743795	PROTEIN_CODING	1		MATN1	9598	Pan troglodytes	XM_063808867.1	XM_063808867.1			69	1589	1		NC_072398.2	4		200270912	200271037		plus	200264218	200274246	Chromosome 1 Reference NHGRI_mPanTro3-v2.0_pri Primary Assembly	1589		XP_063664937.1			506				cartilage matrix protein		PROTEIN_CODING_MODEL
chimpanzee	matrilin 1	743795	PROTEIN_CODING	1		MATN1	9598	Pan troglodytes	XM_063808867.1	XM_063808867.1			69	1589	1		NC_072398.2	5		200271502	200271918		plus	200264218	200274246	Chromosome 1 Reference NHGRI_mPanTro3-v2.0_pri Primary Assembly	1589		XP_063664937.1			506				cartilage matrix protein		PROTEIN_CODING_MODEL
chimpanzee	matrilin 1	743795	PROTEIN_CODING	1		MATN1	9598	Pan troglodytes	XM_063808867.1	XM_063808867.1			69	1589	1		NC_072398.2	6		200272518	200272670		plus	200264218	200274246	Chromosome 1 Reference NHGRI_mPanTro3-v2.0_pri Primary Assembly	1589		XP_063664937.1			506				cartilage matrix protein		PROTEIN_CODING_MODEL
chimpanzee	matrilin 1	743795	PROTEIN_CODING	1		MATN1	9598	Pan troglodytes	XM_063808867.1	XM_063808867.1			69	1589	1		NC_072398.2	7		200273500	200273616		plus	200264218	200274246	Chromosome 1 Reference NHGRI_mPanTro3-v2.0_pri Primary Assembly	1589		XP_063664937.1			506				cartilage matrix protein		PROTEIN_CODING_MODEL
chimpanzee	matrilin 1	743795	PROTEIN_CODING	1		MATN1	9598	Pan troglodytes	XM_063808867.1	XM_063808867.1			69	1589	1		NC_072398.2	8		200274203	200274246		plus	200264218	200274246	Chromosome 1 Reference NHGRI_mPanTro3-v2.0_pri Primary Assembly	1589		XP_063664937.1			506				cartilage matrix protein		PROTEIN_CODING_MODEL
mallard	matrilin 1	101791776	PROTEIN_CODING	1		MATN1	8839	Anas platyrhynchos	XM_005015446.6	XM_005015446.6			45	1526	1		NC_092610.1	1		5321197	5321328		minus	5302775	5321328	Chromosome 24 Reference IASCAAS_PekinDuck_T2T Primary Assembly	2840		XP_005015503.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
mallard	matrilin 1	101791776	PROTEIN_CODING	1		MATN1	8839	Anas platyrhynchos	XM_005015446.6	XM_005015446.6			45	1526	1		NC_092610.1	2		5317853	5318199		minus	5302775	5321328	Chromosome 24 Reference IASCAAS_PekinDuck_T2T Primary Assembly	2840		XP_005015503.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
mallard	matrilin 1	101791776	PROTEIN_CODING	1		MATN1	8839	Anas platyrhynchos	XM_005015446.6	XM_005015446.6			45	1526	1		NC_092610.1	3		5311665	5311887		minus	5302775	5321328	Chromosome 24 Reference IASCAAS_PekinDuck_T2T Primary Assembly	2840		XP_005015503.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
mallard	matrilin 1	101791776	PROTEIN_CODING	1		MATN1	8839	Anas platyrhynchos	XM_005015446.6	XM_005015446.6			45	1526	1		NC_092610.1	4		5309019	5309144		minus	5302775	5321328	Chromosome 24 Reference IASCAAS_PekinDuck_T2T Primary Assembly	2840		XP_005015503.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
mallard	matrilin 1	101791776	PROTEIN_CODING	1		MATN1	8839	Anas platyrhynchos	XM_005015446.6	XM_005015446.6			45	1526	1		NC_092610.1	5		5308350	5308763		minus	5302775	5321328	Chromosome 24 Reference IASCAAS_PekinDuck_T2T Primary Assembly	2840		XP_005015503.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
mallard	matrilin 1	101791776	PROTEIN_CODING	1		MATN1	8839	Anas platyrhynchos	XM_005015446.6	XM_005015446.6			45	1526	1		NC_092610.1	6		5306291	5306443		minus	5302775	5321328	Chromosome 24 Reference IASCAAS_PekinDuck_T2T Primary Assembly	2840		XP_005015503.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
mallard	matrilin 1	101791776	PROTEIN_CODING	1		MATN1	8839	Anas platyrhynchos	XM_005015446.6	XM_005015446.6			45	1526	1		NC_092610.1	7		5305665	5305745		minus	5302775	5321328	Chromosome 24 Reference IASCAAS_PekinDuck_T2T Primary Assembly	2840		XP_005015503.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
mallard	matrilin 1	101791776	PROTEIN_CODING	1		MATN1	8839	Anas platyrhynchos	XM_005015446.6	XM_005015446.6			45	1526	1		NC_092610.1	8		5302775	5304138		minus	5302775	5321328	Chromosome 24 Reference IASCAAS_PekinDuck_T2T Primary Assembly	2840		XP_005015503.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
coelacanth	matrilin 1	102355742	PROTEIN_CODING	1		MATN1	7897	Latimeria chalumnae	XM_064552075.1	XM_064552075.1			1	1422	1		NC_088165.1	1		3366607	3366987		minus	3336867	3366987	Chromosome 27 Reference fLatCha1.pri	1422		XP_064408145.1			473				cartilage matrix protein		PROTEIN_CODING_MODEL
coelacanth	matrilin 1	102355742	PROTEIN_CODING	1		MATN1	7897	Latimeria chalumnae	XM_064552075.1	XM_064552075.1			1	1422	1		NC_088165.1	2		3360243	3360465		minus	3336867	3366987	Chromosome 27 Reference fLatCha1.pri	1422		XP_064408145.1			473				cartilage matrix protein		PROTEIN_CODING_MODEL
coelacanth	matrilin 1	102355742	PROTEIN_CODING	1		MATN1	7897	Latimeria chalumnae	XM_064552075.1	XM_064552075.1			1	1422	1		NC_088165.1	3		3359645	3359767		minus	3336867	3366987	Chromosome 27 Reference fLatCha1.pri	1422		XP_064408145.1			473				cartilage matrix protein		PROTEIN_CODING_MODEL
coelacanth	matrilin 1	102355742	PROTEIN_CODING	1		MATN1	7897	Latimeria chalumnae	XM_064552075.1	XM_064552075.1			1	1422	1		NC_088165.1	4		3355574	3355978		minus	3336867	3366987	Chromosome 27 Reference fLatCha1.pri	1422		XP_064408145.1			473				cartilage matrix protein		PROTEIN_CODING_MODEL
coelacanth	matrilin 1	102355742	PROTEIN_CODING	1		MATN1	7897	Latimeria chalumnae	XM_064552075.1	XM_064552075.1			1	1422	1		NC_088165.1	5		3347411	3347563		minus	3336867	3366987	Chromosome 27 Reference fLatCha1.pri	1422		XP_064408145.1			473				cartilage matrix protein		PROTEIN_CODING_MODEL
coelacanth	matrilin 1	102355742	PROTEIN_CODING	1		MATN1	7897	Latimeria chalumnae	XM_064552075.1	XM_064552075.1			1	1422	1		NC_088165.1	6		3342895	3342975		minus	3336867	3366987	Chromosome 27 Reference fLatCha1.pri	1422		XP_064408145.1			473				cartilage matrix protein		PROTEIN_CODING_MODEL
coelacanth	matrilin 1	102355742	PROTEIN_CODING	1		MATN1	7897	Latimeria chalumnae	XM_064552075.1	XM_064552075.1			1	1422	1		NC_088165.1	7		3336867	3336922		minus	3336867	3366987	Chromosome 27 Reference fLatCha1.pri	1422		XP_064408145.1			473				cartilage matrix protein		PROTEIN_CODING_MODEL
Chinese alligator	matrilin 1	102368353	PROTEIN_CODING	1		MATN1	38654	Alligator sinensis	XM_006021870.2	XM_006021870.2			10	1491	1		NW_005842009.1	1		650689	650785		plus	650689	688546	NW_005842009 Unplaced Scaffold Reference ASM45574v1 Primary Assembly	1664		XP_006021932.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Chinese alligator	matrilin 1	102368353	PROTEIN_CODING	1		MATN1	38654	Alligator sinensis	XM_006021870.2	XM_006021870.2			10	1491	1		NW_005842009.1	2		654248	654594		plus	650689	688546	NW_005842009 Unplaced Scaffold Reference ASM45574v1 Primary Assembly	1664		XP_006021932.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Chinese alligator	matrilin 1	102368353	PROTEIN_CODING	1		MATN1	38654	Alligator sinensis	XM_006021870.2	XM_006021870.2			10	1491	1		NW_005842009.1	3		668337	668559		plus	650689	688546	NW_005842009 Unplaced Scaffold Reference ASM45574v1 Primary Assembly	1664		XP_006021932.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Chinese alligator	matrilin 1	102368353	PROTEIN_CODING	1		MATN1	38654	Alligator sinensis	XM_006021870.2	XM_006021870.2			10	1491	1		NW_005842009.1	4		676847	676972		plus	650689	688546	NW_005842009 Unplaced Scaffold Reference ASM45574v1 Primary Assembly	1664		XP_006021932.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Chinese alligator	matrilin 1	102368353	PROTEIN_CODING	1		MATN1	38654	Alligator sinensis	XM_006021870.2	XM_006021870.2			10	1491	1		NW_005842009.1	5		679763	680176		plus	650689	688546	NW_005842009 Unplaced Scaffold Reference ASM45574v1 Primary Assembly	1664		XP_006021932.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Chinese alligator	matrilin 1	102368353	PROTEIN_CODING	1		MATN1	38654	Alligator sinensis	XM_006021870.2	XM_006021870.2			10	1491	1		NW_005842009.1	6		683088	683240		plus	650689	688546	NW_005842009 Unplaced Scaffold Reference ASM45574v1 Primary Assembly	1664		XP_006021932.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Chinese alligator	matrilin 1	102368353	PROTEIN_CODING	1		MATN1	38654	Alligator sinensis	XM_006021870.2	XM_006021870.2			10	1491	1		NW_005842009.1	7		686936	687016		plus	650689	688546	NW_005842009 Unplaced Scaffold Reference ASM45574v1 Primary Assembly	1664		XP_006021932.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Chinese alligator	matrilin 1	102368353	PROTEIN_CODING	1		MATN1	38654	Alligator sinensis	XM_006021870.2	XM_006021870.2			10	1491	1		NW_005842009.1	8		688324	688546		plus	650689	688546	NW_005842009 Unplaced Scaffold Reference ASM45574v1 Primary Assembly	1664		XP_006021932.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
Cape elephant shrew	matrilin 1	102854593	PROTEIN_CODING	1		MATN1	28737	Elephantulus edwardii	XM_006894929.1	XM_006894929.1			34	1524	1		NW_006399902.1	1		3169751	3169877		minus	3158122	3169877	NW_006399902 unplaced scaffold reference EleEdw1.0	1524		XP_006894991.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
Cape elephant shrew	matrilin 1	102854593	PROTEIN_CODING	1		MATN1	28737	Elephantulus edwardii	XM_006894929.1	XM_006894929.1			34	1524	1		NW_006399902.1	2		3167578	3167924		minus	3158122	3169877	NW_006399902 unplaced scaffold reference EleEdw1.0	1524		XP_006894991.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
Cape elephant shrew	matrilin 1	102854593	PROTEIN_CODING	1		MATN1	28737	Elephantulus edwardii	XM_006894929.1	XM_006894929.1			34	1524	1		NW_006399902.1	3		3163249	3163471		minus	3158122	3169877	NW_006399902 unplaced scaffold reference EleEdw1.0	1524		XP_006894991.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
Cape elephant shrew	matrilin 1	102854593	PROTEIN_CODING	1		MATN1	28737	Elephantulus edwardii	XM_006894929.1	XM_006894929.1			34	1524	1		NW_006399902.1	4		3162181	3162306		minus	3158122	3169877	NW_006399902 unplaced scaffold reference EleEdw1.0	1524		XP_006894991.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
Cape elephant shrew	matrilin 1	102854593	PROTEIN_CODING	1		MATN1	28737	Elephantulus edwardii	XM_006894929.1	XM_006894929.1			34	1524	1		NW_006399902.1	5		3160462	3160878		minus	3158122	3169877	NW_006399902 unplaced scaffold reference EleEdw1.0	1524		XP_006894991.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
Cape elephant shrew	matrilin 1	102854593	PROTEIN_CODING	1		MATN1	28737	Elephantulus edwardii	XM_006894929.1	XM_006894929.1			34	1524	1		NW_006399902.1	6		3159603	3159755		minus	3158122	3169877	NW_006399902 unplaced scaffold reference EleEdw1.0	1524		XP_006894991.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
Cape elephant shrew	matrilin 1	102854593	PROTEIN_CODING	1		MATN1	28737	Elephantulus edwardii	XM_006894929.1	XM_006894929.1			34	1524	1		NW_006399902.1	7		3158776	3158856		minus	3158122	3169877	NW_006399902 unplaced scaffold reference EleEdw1.0	1524		XP_006894991.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
Cape elephant shrew	matrilin 1	102854593	PROTEIN_CODING	1		MATN1	28737	Elephantulus edwardii	XM_006894929.1	XM_006894929.1			34	1524	1		NW_006399902.1	8		3158122	3158171		minus	3158122	3169877	NW_006399902 unplaced scaffold reference EleEdw1.0	1524		XP_006894991.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
tiger	matrilin 1	102969010	PROTEIN_CODING	1		MATN1	9694	Panthera tigris	XM_042996284.1	XM_042996284.1			21	1511	1		NC_056667.1	1		23013376	23013489		minus	23004051	23013489	Chromosome C1 Reference P.tigris_Pti1_mat1.1 Primary Assembly	1968		XP_042852218.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
tiger	matrilin 1	102969010	PROTEIN_CODING	1		MATN1	9694	Panthera tigris	XM_042996284.1	XM_042996284.1			21	1511	1		NC_056667.1	2		23011052	23011398		minus	23004051	23013489	Chromosome C1 Reference P.tigris_Pti1_mat1.1 Primary Assembly	1968		XP_042852218.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
tiger	matrilin 1	102969010	PROTEIN_CODING	1		MATN1	9694	Panthera tigris	XM_042996284.1	XM_042996284.1			21	1511	1		NC_056667.1	3		23008401	23008623		minus	23004051	23013489	Chromosome C1 Reference P.tigris_Pti1_mat1.1 Primary Assembly	1968		XP_042852218.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
tiger	matrilin 1	102969010	PROTEIN_CODING	1		MATN1	9694	Panthera tigris	XM_042996284.1	XM_042996284.1			21	1511	1		NC_056667.1	4		23007786	23007911		minus	23004051	23013489	Chromosome C1 Reference P.tigris_Pti1_mat1.1 Primary Assembly	1968		XP_042852218.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
tiger	matrilin 1	102969010	PROTEIN_CODING	1		MATN1	9694	Panthera tigris	XM_042996284.1	XM_042996284.1			21	1511	1		NC_056667.1	5		23006910	23007326		minus	23004051	23013489	Chromosome C1 Reference P.tigris_Pti1_mat1.1 Primary Assembly	1968		XP_042852218.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
tiger	matrilin 1	102969010	PROTEIN_CODING	1		MATN1	9694	Panthera tigris	XM_042996284.1	XM_042996284.1			21	1511	1		NC_056667.1	6		23005924	23006076		minus	23004051	23013489	Chromosome C1 Reference P.tigris_Pti1_mat1.1 Primary Assembly	1968		XP_042852218.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
tiger	matrilin 1	102969010	PROTEIN_CODING	1		MATN1	9694	Panthera tigris	XM_042996284.1	XM_042996284.1			21	1511	1		NC_056667.1	7		23005076	23005156		minus	23004051	23013489	Chromosome C1 Reference P.tigris_Pti1_mat1.1 Primary Assembly	1968		XP_042852218.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
tiger	matrilin 1	102969010	PROTEIN_CODING	1		MATN1	9694	Panthera tigris	XM_042996284.1	XM_042996284.1			21	1511	1		NC_056667.1	8		23004051	23004557		minus	23004051	23013489	Chromosome C1 Reference P.tigris_Pti1_mat1.1 Primary Assembly	1968		XP_042852218.1			496				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683289.2	XM_022683289.2			156	1496	2		NC_064410.1	1		50434595	50434831		plus	50434595	50443920	Chromosome 3 Reference AstMex3_surface	2116	transcript variant X2	XP_022539010.1		isoform X2	446				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683289.2	XM_022683289.2			156	1496	2		NC_064410.1	2		50437773	50438119		plus	50434595	50443920	Chromosome 3 Reference AstMex3_surface	2116	transcript variant X2	XP_022539010.1		isoform X2	446				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683289.2	XM_022683289.2			156	1496	2		NC_064410.1	3		50438831	50439053		plus	50434595	50443920	Chromosome 3 Reference AstMex3_surface	2116	transcript variant X2	XP_022539010.1		isoform X2	446				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683289.2	XM_022683289.2			156	1496	2		NC_064410.1	4		50441376	50441780		plus	50434595	50443920	Chromosome 3 Reference AstMex3_surface	2116	transcript variant X2	XP_022539010.1		isoform X2	446				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683289.2	XM_022683289.2			156	1496	2		NC_064410.1	5		50441864	50442016		plus	50434595	50443920	Chromosome 3 Reference AstMex3_surface	2116	transcript variant X2	XP_022539010.1		isoform X2	446				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683289.2	XM_022683289.2			156	1496	2		NC_064410.1	6		50442123	50442203		plus	50434595	50443920	Chromosome 3 Reference AstMex3_surface	2116	transcript variant X2	XP_022539010.1		isoform X2	446				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683289.2	XM_022683289.2			156	1496	2		NC_064410.1	7		50443251	50443920		plus	50434595	50443920	Chromosome 3 Reference AstMex3_surface	2116	transcript variant X2	XP_022539010.1		isoform X2	446				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683288.2	XM_022683288.2			152	1615	2		NC_064410.1	1		50434599	50434831		plus	50434599	50443742	Chromosome 3 Reference AstMex3_surface	2057	transcript variant X1	XP_022539009.1		isoform X1	487				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683288.2	XM_022683288.2			152	1615	2		NC_064410.1	2		50437773	50438119		plus	50434599	50443742	Chromosome 3 Reference AstMex3_surface	2057	transcript variant X1	XP_022539009.1		isoform X1	487				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683288.2	XM_022683288.2			152	1615	2		NC_064410.1	3		50438831	50439053		plus	50434599	50443742	Chromosome 3 Reference AstMex3_surface	2057	transcript variant X1	XP_022539009.1		isoform X1	487				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683288.2	XM_022683288.2			152	1615	2		NC_064410.1	4		50440331	50440453		plus	50434599	50443742	Chromosome 3 Reference AstMex3_surface	2057	transcript variant X1	XP_022539009.1		isoform X1	487				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683288.2	XM_022683288.2			152	1615	2		NC_064410.1	5		50441376	50441780		plus	50434599	50443742	Chromosome 3 Reference AstMex3_surface	2057	transcript variant X1	XP_022539009.1		isoform X1	487				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683288.2	XM_022683288.2			152	1615	2		NC_064410.1	6		50441864	50442016		plus	50434599	50443742	Chromosome 3 Reference AstMex3_surface	2057	transcript variant X1	XP_022539009.1		isoform X1	487				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683288.2	XM_022683288.2			152	1615	2		NC_064410.1	7		50442123	50442203		plus	50434599	50443742	Chromosome 3 Reference AstMex3_surface	2057	transcript variant X1	XP_022539009.1		isoform X1	487				cartilage matrix protein		PROTEIN_CODING_MODEL
Mexican tetra	matrilin 1	103035528	PROTEIN_CODING	2		matn1	7994	Astyanax mexicanus	XM_022683288.2	XM_022683288.2			152	1615	2		NC_064410.1	8		50443251	50443742		plus	50434599	50443742	Chromosome 3 Reference AstMex3_surface	2057	transcript variant X1	XP_022539009.1		isoform X1	487				cartilage matrix protein		PROTEIN_CODING_MODEL
great cormorant	matrilin 1	104049148	PROTEIN_CODING	1		MATN1	9209	Phalacrocorax carbo	XM_064471159.1	XM_064471159.1			112	1593	1		NC_087534.1	1		6199554	6199752		minus	6176799	6199752	Chromosome 22 Reference bPhaCar2.1	2872		XP_064327229.1			493				cartilage matrix protein		PROTEIN_CODING_MODEL
